temp,rain_1h,snow_1h,clouds_all,weather_description,date_time,traffic_volume,hour,day_of_week,month,day,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,is_weekend,is_rush_hour,rolling_mean_6,rolling_std_6,rolling_mean_24,rolling_std_24,lag_1,lag_24,lag_168,weather_main_Clouds,weather_main_Drizzle,weather_main_Fog,weather_main_Haze,weather_main_Mist,weather_main_Rain,weather_main_Smoke,weather_main_Snow,weather_main_Squall,weather_main_Thunderstorm,holiday_Columbus_Day,holiday_Independence_Day,holiday_Labor_Day,holiday_Martin_Luther_King_Jr_Day,holiday_Memorial_Day,holiday_New_Years_Day,holiday_State_Fair,holiday_Thanksgiving_Day,holiday_Veterans_Day,holiday_Washingtons_Birthday
285.12,0.0,0.0,1,sky is clear,2015-08-26 00:00:00,608,0,2,8,26,0.0,1.0,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,0,0,2660.0,1389.4493873474403,3651.1666666666665,2201.687093565058,1635.0,1037.0,5974.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
284.14,0.0,0.0,1,sky is clear,2015-08-26 01:00:00,373,1,2,8,26,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,0,0,1959.1666666666667,1285.1061305070914,3641.9583333333335,2215.4484574806884,608.0,594.0,6440.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
284.17,0.0,0.0,1,sky is clear,2015-08-26 02:00:00,297,2,2,8,26,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,0,0,1439.8333333333333,1207.3452557851704,3639.7083333333335,2218.960694425599,373.0,351.0,6440.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
283.16,0.0,0.0,1,fog,2015-08-26 03:00:00,398,3,2,8,26,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,0,0,999.3333333333334,963.9349908925392,3644.0833333333335,2212.168401417899,297.0,293.0,6216.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
282.99,0.0,0.0,1,mist,2015-08-26 04:00:00,901,4,2,8,26,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,0,0,702.0,506.6770174384868,3666.9166666666665,2179.305950878896,398.0,353.0,6216.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
282.17,0.0,0.0,1,mist,2015-08-26 05:00:00,2974,5,2,8,26,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,0,0,925.1666666666666,1027.25681631567,3754.25,2103.3579622573147,901.0,878.0,4712.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
282.17,0.0,0.0,1,fog,2015-08-26 05:00:00,2974,5,2,8,26,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,0,0,1319.5,1299.262367653394,3755.125,2103.0144888272475,2974.0,2953.0,4712.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
281.98,0.0,0.0,1,mist,2015-08-26 06:00:00,6005,6,2,8,26,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,0,0,2258.1666666666665,2200.5404260469477,3763.625,2112.0359806820506,2974.0,5801.0,3318.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
281.98,0.0,0.0,1,mist,2015-08-26 07:00:00,6268,7,2,8,26,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,0,1,3253.3333333333335,2469.9125220676924,3771.0416666666665,2120.8546365775974,6005.0,6090.0,3012.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
283.29,0.0,0.0,5,mist,2015-08-26 08:00:00,5479,8,2,8,26,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,0,1,4100.166666666667,2144.7723810853936,3787.1666666666665,2132.7723469835946,6268.0,5092.0,2621.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
288.5,0.0,0.0,1,sky is clear,2015-08-26 09:00:00,5059,9,2,8,26,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,0,1,4793.166666666667,1469.9280821409743,3783.5,2130.4072074524056,5479.0,5147.0,1785.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
291.03,0.0,0.0,1,sky is clear,2015-08-26 10:00:00,4781,10,2,8,26,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,0,0,5094.333333333333,1178.9839128107787,3785.125,2131.1848370759744,5059.0,4742.0,1147.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
292.52,0.0,0.0,1,sky is clear,2015-08-26 11:00:00,4896,11,2,8,26,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,0,0,5414.666666666667,612.838858646042,3785.2916666666665,2131.2753169051657,4781.0,4892.0,658.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
294.15,0.0,0.0,1,sky is clear,2015-08-26 12:00:00,5306,12,2,8,26,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,0,0,5298.166666666667,540.3219102225954,3781.8333333333335,2128.6255959036503,4896.0,5389.0,385.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
294.86,0.0,0.0,1,sky is clear,2015-08-26 13:00:00,5243,13,2,8,26,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,0,0,5127.333333333333,263.4772602457575,3784.2083333333335,2130.291549329543,5306.0,5186.0,281.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
295.75,0.0,0.0,1,sky is clear,2015-08-26 14:00:00,5446,14,2,8,26,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,0,0,5121.833333333333,254.87205940748223,3782.9583333333335,2129.2642427795686,5243.0,5476.0,359.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
296.0,0.0,0.0,1,sky is clear,2015-08-26 15:00:00,5703,15,2,8,26,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,0,0,5229.166666666667,343.3606947025257,3782.6666666666665,2128.9892614483188,5446.0,5710.0,923.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
296.35,0.0,0.0,1,sky is clear,2015-08-26 16:00:00,6563,16,2,8,26,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,0,1,5526.166666666667,572.4485711979487,3780.2916666666665,2125.7157255885445,5703.0,6620.0,3002.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
296.58,0.0,0.0,1,sky is clear,2015-08-26 17:00:00,6317,17,2,8,26,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,0,1,5763.0,553.2185824788281,3789.2916666666665,2136.3989099735495,6563.0,6101.0,5585.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
295.51,0.0,0.0,1,sky is clear,2015-08-26 18:00:00,4856,18,2,8,26,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,0,1,5688.0,649.6620660003869,3800.875,2141.608422627606,6317.0,4578.0,6430.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
293.71,0.0,0.0,40,scattered clouds,2015-08-26 19:00:00,3556,19,2,8,26,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,0,0,5406.833333333333,1093.9263991085436,3806.8333333333335,2140.681091669617,4856.0,3413.0,5820.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
290.73,0.0,0.0,1,sky is clear,2015-08-26 20:00:00,3324,20,2,8,26,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,0,0,5053.166666666667,1383.44171061401,3818.625,2137.0555487581973,3556.0,3041.0,5071.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
289.06,0.0,0.0,40,scattered clouds,2015-08-26 21:00:00,2812,21,2,8,26,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,0,0,4571.333333333333,1598.569318693019,3823.9166666666665,2134.281916032038,3324.0,2685.0,4795.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
288.18,0.0,0.0,1,sky is clear,2015-08-26 22:00:00,1770,22,2,8,26,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,0,0,3772.5,1601.8141902230955,3829.5416666666665,2128.431980083112,2812.0,1635.0,5146.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
287.74,0.0,0.0,40,mist,2015-08-26 23:00:00,1074,23,2,8,26,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,0,0,2898.6666666666665,1345.7308299458768,3848.9583333333335,2099.6972137650446,1770.0,608.0,5347.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
287.97,0.0,0.0,1,sky is clear,2015-08-27 00:00:00,605,0,3,8,27,0.0,1.0,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,0,2190.1666666666665,1222.528268248585,3858.625,2083.4700321818736,1074.0,373.0,5218.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
287.73,0.0,0.0,40,scattered clouds,2015-08-27 01:00:00,411,1,3,8,27,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,0,1666.0,1193.6755002932186,3863.375,2075.1101974405306,605.0,297.0,5395.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
287.4,0.0,0.0,40,scattered clouds,2015-08-27 02:00:00,257,2,3,8,27,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,0,1154.8333333333333,979.068417766082,3857.5,2085.5213298816298,411.0,398.0,5917.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
287.49,0.0,0.0,40,scattered clouds,2015-08-27 03:00:00,376,3,3,8,27,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,0,748.8333333333334,576.9296028693767,3835.625,2120.3429544687237,257.0,901.0,6519.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
287.66,0.0,0.0,75,broken clouds,2015-08-27 04:00:00,881,4,3,8,27,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,0,600.6666666666666,318.4981423290101,3748.4166666666665,2198.908146383523,376.0,2974.0,5966.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
287.16,0.0,0.0,1,sky is clear,2015-08-27 05:00:00,3016,5,3,8,27,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,0,924.3333333333334,1047.7056202326112,3750.1666666666665,2198.281654357329,881.0,2974.0,4652.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
287.21,0.0,0.0,1,sky is clear,2015-08-27 06:00:00,5668,6,3,8,27,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,0,1768.1666666666667,2173.315754018942,3736.125,2184.284288562459,3016.0,6005.0,3578.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
288.1,0.0,0.0,40,scattered clouds,2015-08-27 07:00:00,6642,7,3,8,27,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,1,2806.6666666666665,2794.9226584409857,3751.7083333333335,2204.3745140489045,5668.0,6268.0,3334.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
289.42,0.0,0.0,1,sky is clear,2015-08-27 08:00:00,6138,8,3,8,27,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,1,3786.8333333333335,2752.837984093277,3779.1666666666665,2230.7719207303057,6642.0,5479.0,3252.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
289.98,0.0,0.0,75,broken clouds,2015-08-27 09:00:00,5576,9,3,8,27,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,1,4653.5,2233.886814500679,3800.7083333333335,2246.111586510766,6138.0,5059.0,2298.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
292.57,0.0,0.0,90,overcast clouds,2015-08-27 10:00:00,4948,10,3,8,27,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,0,5331.333333333333,1268.8165614723807,3807.6666666666665,2249.536583516625,5576.0,4781.0,1407.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
294.27,0.0,0.0,90,overcast clouds,2015-08-27 11:00:00,5056,11,3,8,27,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,0,5671.333333333333,643.5708715180983,3814.3333333333335,2253.1363776371422,4948.0,4896.0,776.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
294.68,0.0,0.0,40,scattered clouds,2015-08-27 12:00:00,5405,12,3,8,27,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,0,5627.5,652.7344789421668,3818.4583333333335,2256.0747362575667,5056.0,5306.0,443.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
295.85,0.0,0.0,1,sky is clear,2015-08-27 13:00:00,5245,13,3,8,27,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,0,5394.666666666667,429.45065684731463,3818.5416666666665,2256.129679035123,5405.0,5243.0,356.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
295.9,0.0,0.0,1,sky is clear,2015-08-27 14:00:00,5602,14,3,8,27,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,0,5305.333333333333,270.07381706970085,3825.0416666666665,2261.241242041654,5245.0,5446.0,420.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
296.86,0.0,0.0,1,sky is clear,2015-08-27 15:00:00,5957,15,3,8,27,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,0,5368.833333333333,371.99861110841846,3835.625,2270.9862406969182,5602.0,5703.0,865.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
296.73,0.0,0.0,1,sky is clear,2015-08-27 16:00:00,6719,16,3,8,27,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,1,5664.0,602.498796679212,3842.125,2279.3398035872865,5957.0,6563.0,2752.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
296.53,0.0,0.0,40,scattered clouds,2015-08-27 17:00:00,6175,17,3,8,27,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,1,5850.5,547.3184630540809,3836.2083333333335,2272.8112065891087,6719.0,6317.0,5433.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
295.7,0.0,0.0,1,sky is clear,2015-08-27 18:00:00,4588,18,3,8,27,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,1,5714.333333333333,745.9189410831183,3825.0416666666665,2268.236730977074,6175.0,4856.0,5972.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
294.42,0.0,0.0,1,sky is clear,2015-08-27 19:00:00,3619,19,3,8,27,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,0,5443.333333333333,1141.1816098529564,3827.6666666666665,2267.948271526222,4588.0,3556.0,5289.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
293.2,0.0,0.0,1,sky is clear,2015-08-27 20:00:00,3173,20,3,8,27,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,0,5038.5,1459.957225400784,3821.375,2269.615114133735,3619.0,3324.0,4933.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
292.21,0.0,0.0,1,sky is clear,2015-08-27 21:00:00,2867,21,3,8,27,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,0,4523.5,1608.5891644543683,3823.6666666666665,2268.5791505518996,3173.0,2812.0,4699.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
291.56,0.0,0.0,1,sky is clear,2015-08-27 22:00:00,2033,22,3,8,27,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,0,3742.5,1460.1643400658963,3834.625,2258.8419467101567,2867.0,1770.0,4918.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
291.18,0.0,0.0,1,sky is clear,2015-08-27 23:00:00,1290,23,3,8,27,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,0,2928.3333333333335,1164.5510150555087,3843.625,2247.767603887665,2033.0,1074.0,5269.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
290.82,0.0,0.0,1,sky is clear,2015-08-28 00:00:00,680,0,4,8,28,0.0,1.0,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,0,2277.0,1143.3279494529158,3846.75,2243.116606129871,1290.0,605.0,5255.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
290.74,0.0,0.0,1,sky is clear,2015-08-28 01:00:00,427,1,4,8,28,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,0,1745.0,1136.6077599595465,3847.4166666666665,2242.053211110123,680.0,411.0,5322.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
290.63,0.0,0.0,1,sky is clear,2015-08-28 02:00:00,351,2,4,8,28,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,0,1274.6666666666667,1003.6092200986237,3851.3333333333335,2235.5811357436105,427.0,257.0,5721.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
290.46,0.0,0.0,1,sky is clear,2015-08-28 03:00:00,400,3,4,8,28,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,0,863.5,671.0179580311831,3852.3333333333335,2233.9637743095736,351.0,376.0,6237.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
290.11,0.0,0.0,1,sky is clear,2015-08-28 04:00:00,858,4,4,8,28,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,0,667.6666666666666,361.5304505391256,3851.375,2235.2983812593807,400.0,881.0,5115.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
289.55,0.0,0.0,1,mist,2015-08-28 05:00:00,2798,5,4,8,28,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,0,919.0,940.800935373862,3842.2916666666665,2239.279978983267,858.0,3016.0,4632.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
289.7,0.0,0.0,1,moderate rain,2015-08-28 06:00:00,5432,6,4,8,28,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,0,1711.0,2048.023242055681,3832.4583333333335,2231.41855795748,2798.0,5668.0,3734.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
289.84,0.3,0.0,1,light rain,2015-08-28 07:00:00,6412,7,4,8,28,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,1,2708.5,2662.8069212769014,3822.875,2219.288650475727,5432.0,6642.0,3260.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
290.79,0.0,0.0,90,mist,2015-08-28 08:00:00,5878,8,4,8,28,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,1,3629.6666666666665,2640.050731835802,3812.0416666666665,2208.102539348049,6412.0,6138.0,3244.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
290.79,0.0,0.0,90,moderate rain,2015-08-28 08:00:00,5878,8,4,8,28,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,1,4542.666666666667,2212.337285918824,3824.625,2219.423364446746,5878.0,5576.0,2875.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
291.49,0.28,0.0,90,light rain,2015-08-28 09:00:00,5198,9,4,8,28,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,1,5266.0,1279.5005275496899,3835.0416666666665,2225.5034111344235,5878.0,4948.0,1868.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
293.38,0.0,0.0,75,light rain,2015-08-28 10:00:00,5114,10,4,8,28,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,0,5652.0,494.7144630995737,3837.4583333333335,2226.917932131585,5198.0,5056.0,1255.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
294.11,0.0,0.0,1,light rain,2015-08-28 11:00:00,5537,11,4,8,28,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,0,5669.5,487.1754304148536,3842.9583333333335,2231.1167895525164,5114.0,5405.0,961.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
295.16,0.0,0.0,1,light rain,2015-08-28 12:00:00,5928,12,4,8,28,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,0,5588.833333333333,364.19028908878386,3871.4166666666665,2254.016027809724,5537.0,5245.0,705.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
296.21,0.0,0.0,1,light rain,2015-08-28 13:00:00,5676,13,4,8,28,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,0,5555.166666666667,340.69130700177107,3874.5,2256.535474533034,5928.0,5602.0,499.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
297.25,0.0,0.0,40,scattered clouds,2015-08-28 14:00:00,5814,14,4,8,28,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,0,5544.5,329.3762286503222,3868.5416666666665,2250.979554485132,5676.0,5957.0,423.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
297.62,0.0,0.0,75,broken clouds,2015-08-28 15:00:00,5914,15,4,8,28,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,0,5663.833333333333,307.7235230959202,3835.0,2212.3240976501197,5814.0,6719.0,863.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
296.45,0.0,0.0,75,broken clouds,2015-08-28 16:00:00,5635,16,4,8,28,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,1,5750.666666666667,159.21264606355115,3812.5,2190.1254877686465,5914.0,6175.0,2000.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
295.55,0.0,0.0,90,overcast clouds,2015-08-28 17:00:00,5693,17,4,8,28,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,1,5776.666666666667,126.77486606798395,3858.5416666666665,2218.5673594964674,5635.0,4588.0,2832.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
295.04,0.0,0.0,1,sky is clear,2015-08-28 18:00:00,4826,18,4,8,28,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,1,5593.0,389.5700193802202,3908.8333333333335,2226.5672480625567,5693.0,3619.0,3572.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
293.03,0.0,0.0,40,scattered clouds,2015-08-28 19:00:00,3721,19,4,8,28,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,0,5267.166666666667,850.801367339405,3931.6666666666665,2221.497314614744,4826.0,3173.0,4041.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
291.58,0.0,0.0,1,sky is clear,2015-08-28 20:00:00,3296,20,4,8,28,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,0,4847.5,1108.969386412435,3949.5416666666665,2214.2723405643546,3721.0,2867.0,4696.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
